CustomerID,recency,frequency,monetary,tenure,avg_ticket,ipt_mean,ipt_std,monetary_std,return_rate,unique_products,weekend_purchase_pct,total_items,avg_unit_price,product_concentration,recency_scaled,frequency_scaled,monetary_scaled,tenure_scaled,ipt_mean_scaled,ipt_std_scaled,avg_ticket_scaled,monetary_std_scaled,return_rate_scaled,unique_products_scaled,weekend_purchase_pct_scaled,total_items_scaled,avg_unit_price_scaled,product_concentration_scaled
12375.0,11,2,457.5,98,228.75,87.0,0.0,14.672205115154863,0.0,14,0.0,178.0,6.912941176470589,0.2247191011235955,-0.8155889335244315,-0.29559005205372785,-0.4231805974221272,-1.0624468763638324,0.6497648414386749,-0.6250327067134245,-0.43917640285983345,-0.1556365946176742,0.0,-0.5575194091696192,-0.47247971450894716,-0.48196520960725925,1.997710276015932,0.20438856246990322
12377.0,315,2,1628.12,355,814.06,39.0,0.0,15.531661592534688,0.0,72,0.0,944.0,2.718831168831169,0.05084745762711865,2.226288892733544,-0.29559005205372785,0.03391600051198572,1.1186596486588793,-0.12875839375606787,-0.6250327067134245,1.555568738943143,-0.12490801372903801,0.0,0.12172198321332486,-0.47247971450894716,0.03385547121685285,-0.316607630081977,-0.7090646723204971
12378.0,130,1,4008.62,130,1840.7671000000003,0.0,0.0,8.958342412809236,0.0,219,0.0,2529.0,2.9974429223744297,0.11387900355871886,0.37514613662260493,-0.42596643235245885,0.9634392030731549,-0.7908694102131446,-0.7613085223517964,-0.6250327067134245,5.054601729631194,-0.3599272095082226,0.0,1.8432475811494071,-0.47247971450894716,1.101186775533064,-0.16286913278456872,-0.37792171900605065
12379.0,82,2,852.24,170,426.12,88.0,0.0,12.201029969133439,0.0,39,0.0,407.0,2.86625,0.11793611793611794,-0.10515036226023332,-0.29559005205372785,-0.26904491627153027,-0.45139757752478477,0.665984075505232,-0.6250327067134245,0.233463477951452,-0.24398976591031202,0.0,-0.2647429469355916,-0.47247971450894716,-0.3277577214757688,-0.23526163771443914,-0.35660723564680796
12380.0,22,4,2724.81,186,681.2025,54.0,46.357307945997036,27.08885288224848,0.0,77,0.0,1127.0,3.378653846153846,0.05323868677905945,-0.7055209858637811,-0.03483729145626595,0.46214486042242836,-0.3156088444494408,0.11453011724228923,0.9172676843507096,1.1027884128303327,0.28830207513327993,0.0,0.18027727566013038,-0.47247971450894716,0.15708678269310938,0.04748378244556451,-0.6965020947774274
12381.0,5,5,1845.31,120,369.062,28.25,24.608602831801186,25.892950235134975,0.0,70,0.1839080459770115,808.0,4.683218390804598,0.04455445544554455,-0.8756259958847863,0.09553908884246501,0.11872303448142928,-0.8757373683852345,-0.30311515997155714,0.1936916638915828,0.03900896956957878,0.24554436465700982,0.0,0.09829986623460266,0.18504791953674724,-0.05772626845949081,0.7673449877659727,-0.7421256308742039
12383.0,185,5,1850.56,352,370.11199999999997,41.25,18.5,12.680055152091024,0.0,84,0.0,1532.0,3.086969696969697,0.10966057441253264,0.9254858749258571,0.09553908884246501,0.12077302264082694,1.0931992612072523,-0.09226511710631431,-0.0095405977254548,0.04258738510817035,-0.22686293695548093,0.0,0.26225468508565813,-0.47247971450894716,0.4298118162881034,-0.11346808771335622,-0.4000836867187213
12384.0,29,2,585.27,122,292.635,92.0,0.0,17.295302608156128,0.0,26,0.0,126.0,7.87925925925926,0.09523809523809523,-0.6354777464433672,-0.29559005205372785,-0.3732897427314149,-0.8587637767508165,0.7308610117714606,-0.6250327067134245,-0.22145537744751664,-0.06185166703390505,0.0,-0.41698670729728593,-0.47247971450894716,-0.5169817571305672,2.530926438183963,-0.47585372023688943
12386.0,338,2,401.9,367,200.95,29.0,0.0,22.821064830546362,0.0,10,0.0,354.0,2.391,0.3389830508474576,2.456430965114904,-0.29559005205372785,-0.4448909482149862,1.2205011984653873,-0.29095073442163927,-0.6250327067134245,-0.5339192142625478,0.13571369653138493,0.0,-0.6043636431270636,-0.47247971450894716,-0.3634476641437557,-0.4975054946637419,0.8046864166585562
12388.0,16,6,2780.66,327,463.4433333333333,61.8,41.54756310543375,16.84279813241532,0.0,57,0.22,1462.0,2.7777,0.08207934336525308,-0.7655580482241359,0.22591546914119598,0.4839528296990682,0.8810293657770275,0.24104014296143486,0.757248225128423,0.3606619502867269,-0.07803028776832793,0.0,-0.053943894127091704,0.31408771771821475,0.38267415616057354,-0.2841236966999432,-0.5449846275104234
12390.0,80,1,549.84,80,549.84,0.0,0.0,7.172142344268664,0.0,32,0.0,353.0,3.996875,0.10198300283286119,-0.12516271638035156,-0.42596643235245885,-0.3871242342528357,-1.2152092010735942,-0.7613085223517964,-0.6250327067134245,0.6551030688415176,-0.42379012139966415,0.0,-0.3467203563611193,-0.47247971450894716,-0.3641210592884347,0.38861939492797115,-0.440418628367374
12391.0,22,1,439.66,22,439.66,0.0,0.0,5.703881336025948,0.0,92,0.0,293.0,2.416774193548387,0.09556313993174062,-0.7055209858637811,-0.42596643235245885,-0.430146652424728,-1.707443358471716,-0.7613085223517964,-0.6250327067134245,0.2796079983252921,-0.47628559772089013,0.0,0.35594315300054696,-0.47247971450894716,-0.4045247679691745,-0.4832832454772363,-0.47414606324986697
12393.0,72,4,1582.6000000000001,333,395.65000000000003,86.33333333333333,85.04900548115383,18.045403220237354,0.0,47,0.0,816.0,2.2796875,0.07352941176470588,-0.2052121328608246,-0.03483729145626595,0.016141626985170264,0.9319501406802815,0.6389520187276366,2.204534414958184,0.12962126703631877,-0.03503294154913908,0.0,-0.17105447902070275,-0.47247971450894716,-0.05233910730205883,-0.5589279445883484,-0.5899026056275093
12394.0,64,2,1272.48,217,636.24,153.0,0.0,64.92458923381407,0.0,26,0.0,819.0,3.3707407407407404,0.3125763125763126,-0.28526154934129766,-0.29559005205372785,-0.10495214977528758,-0.05251817411596199,1.720234289831446,-0.6250327067134245,0.949555547445637,1.6410622387481562,0.0,-0.41698670729728593,-0.47247971450894716,-0.05031892186802184,0.04311731577753879,0.6659557990088204
12395.0,19,12,3018.63,371,251.5525,31.454545454545453,19.92166477161804,12.640153861413182,0.0,91,0.09615384615384616,2118.0,3.9688461538461537,0.0679886685552408,-0.7355395170439585,1.0081737509335817,0.5768739120403754,1.2544483817342234,-0.2511398871673627,0.037757967061414814,-0.36146514541341634,-0.2282895479246518,0.0,0.34423209451118586,-0.12870024238169103,0.824421371069996,0.37315302413107826,-0.6190114913897318
12397.0,36,2,2409.9,135,1204.95,99.0,0.0,15.703009487720134,0.0,110,0.0,1263.0,3.4682539682539684,0.028503562945368172,-0.5654345070229533,-0.29559005205372785,0.3391807135127297,-0.7484354311270995,0.8443956502373605,-0.6250327067134245,2.887727643590878,-0.11878172601595276,0.0,0.5667422058090468,-0.47247971450894716,0.24866852236945305,0.09692530080992968,-0.826450707584347
12398.0,46,1,1635.6599999999999,46,1635.6599999999999,0.0,0.0,22.43008874276701,0.0,85,0.0,1394.0,1.992705882352941,0.02582496413199426,-0.465372736422362,-0.42596643235245885,0.03686017398281587,-1.5037602588587002,-0.7613085223517964,-0.6250327067134245,4.355593697521205,0.12173493128258814,0.0,0.27396574357501924,-0.47247971450894716,0.3368832863224017,-0.7172849488709677,-0.8405230123120108
12399.0,119,4,1108.65,262,277.1625,47.333333333333336,17.009801096230763,10.491168020243927,0.0,47,0.0,1178.0,2.1145762711864404,0.09168081494057725,0.2650781889619545,-0.03483729145626595,-0.16892349456654837,0.3293876376584428,0.006401890131908332,-0.05911928237910279,-0.27418588641976466,-0.305123322509982,0.0,-0.17105447902070275,-0.47247971450894716,0.19142993507173828,-0.6500366357397566,-0.49454227191489664
12401.0,303,1,84.3,303,84.3,0.0,0.0,5.419340365764086,0.0,5,0.0,12.0,9.68,0.36363636363636365,2.1062147680128342,-0.42596643235245885,-0.5689054700101669,0.6773462661640116,-0.7613085223517964,-0.6250327067134245,-0.9314641405260956,-0.48645893453426614,0.0,-0.6629189355738692,-0.47247971450894716,-0.5937488036239729,3.5245786153908982,0.9342052264107747
12402.0,323,1,225.6,323,225.6,0.0,0.0,7.2340105813379285,0.0,11,0.0,94.0,3.290909090909091,0.1276595744680851,2.306338309214017,-0.42596643235245885,-0.5137315029772355,0.8470821825081915,-0.7613085223517964,-0.6250327067134245,-0.44991164947560863,-0.4215781151174891,0.0,-0.5926525846377025,-0.47247971450894716,-0.538530401760295,-0.000933940947296325,-0.3055240190632526
12403.0,50,1,427.7,50,427.7,0.0,0.0,64.97959679776415,0.0,5,0.0,96.0,7.080000000000001,0.4166666666666667,-0.42534802818212547,-0.42596643235245885,-0.43481672068880345,-1.4698130755898642,-0.7613085223517964,-0.6250327067134245,0.23884814133333285,1.6430289519242318,0.0,-0.6629189355738692,-0.47247971450894716,-0.5371836114709371,2.0898936536482644,1.2128055828048698
12405.0,149,1,1710.39,149,1710.39,0.0,0.0,42.769103308331616,0.0,54,0.0,857.0,3.5442592592592597,0.056009334889148193,0.5652635007637283,-0.42596643235245885,0.066040291154585,-0.6296202896861737,-0.7613085223517964,-0.6250327067134245,4.610274643424977,0.848925976695929,0.0,-0.08907706959517502,-0.47247971450894716,-0.024729906370219934,0.1388651654323005,-0.6819461992459186
12406.0,22,2,3415.3,184,1707.65,161.0,0.0,23.678103145939364,0.0,92,0.0,1818.0,2.487047619047619,0.06875687568756876,-0.7055209858637811,-0.29559005205372785,0.7317632078857604,-0.33258243608385885,1.849988162363903,-0.6250327067134245,4.600936682876652,0.16635581965494564,0.0,0.35594315300054696,-0.47247971450894716,0.6224028276662967,-0.4445062351795864,-0.6149756332365405
12407.0,50,5,1708.1200000000001,264,341.624,53.0,32.516662395352526,16.695276404955607,0.0,57,0.19480519480519481,1416.0,3.2674025974025973,0.21468926553672316,-0.42534802818212547,0.09553908884246501,0.06515391532185497,0.3463612292928608,0.09831088317573208,0.45679156977118807,-0.054500140476021065,-0.0833047064903755,0.0,-0.053943894127091704,0.22400856668393535,0.35169797950533965,-0.01390486892309148,0.15169575082445477
12408.0,33,5,2888.55,260,577.71,56.5,38.379682124790975,24.172746971617563,0.0,81,0.0,1409.0,3.0228571428571427,0.07097232079488999,-0.5954530382031307,0.09553908884246501,0.5260810625595281,0.3124140460240248,0.1550782024086821,0.6518533199501149,0.7500844412801381,0.18404106981997492,0.0,0.2271215096175748,-0.47247971450894716,0.3469842134925867,-0.14884551742266103,-0.603336555931654
12409.0,79,3,11072.67,183,1840.7671000000003,51.5,72.8319984622144,61.50616794139595,0.0,91,0.0,5551.0,3.574495412844037,0.043235453071518645,-0.1351688934404107,-0.1652136717549969,3.7217666044813584,-0.3410692319010678,0.07398203207589638,1.7980765006010027,5.054601729631194,1.518841698255232,0.0,0.34423209451118586,-0.47247971450894716,3.136186902752994,0.15554953268192384,-0.7490551506108398
12410.0,309,2,693.3299999999999,309,346.66499999999996,0.0,0.0,28.210280245656218,0.0,26,0.0,211.0,6.335384615384616,0.11374407582938388,2.1662518303731892,-0.29559005205372785,-0.33109512930198415,0.7282670410672656,-0.7613085223517964,-0.6250327067134245,-0.03732033787598231,0.32839703323082137,0.0,-0.41698670729728593,-0.47247971450894716,-0.45974316983285235,1.6790134634213791,-0.3786305762316767
12412.0,75,3,1226.88,169,408.96000000000004,46.5,21.920310216782973,12.510621638051878,0.0,43,0.0,829.0,2.7137704918032783,0.1158021712907117,-0.1751936016806472,-0.1652136717549969,-0.12275776121691297,-0.4598843733419937,-0.007114138256889323,0.10425258869188853,0.17498194400646727,-0.2329207788339555,0.0,-0.21789871297814717,-0.47247971450894716,-0.04358497042123186,-0.3194001213235735,-0.3678181520844613
12413.0,67,3,758.1,337,252.70000000000002,134.5,48.79036790187178,10.267213627643855,0.0,29,0.10526315789473684,286.0,4.798421052631579,0.1048951048951049,-0.25524301816112027,-0.1652136717549969,-0.3058041325240438,0.9658973239491174,1.4201784596001388,0.9982152088661432,-0.35755444843195533,-0.31313047685636247,0.0,-0.3818535318292026,-0.09613166081174052,-0.4092385339819275,0.830914036410547,-0.425119589402172
12414.0,217,3,562.41,310,187.47,46.0,50.91168824543142,18.57288607241275,0.0,16,0.0,300.0,8.57,0.16,1.2456835408477491,-0.1652136717549969,-0.38221597688833503,0.7367538368844746,-0.015223755290167893,1.0687912051956894,-0.5798592537484683,-0.016173581107927416,0.0,-0.534097292190897,-0.47247971450894716,-0.39981100195642155,2.912078497108466,-0.13562014214254978
12415.0,24,21,17278.1571,338,1840.7671000000003,15.15,14.99219094974728,180.4114166693106,0.0,444,0.0,10147.11,2.940434782608696,0.02314292461494057,-0.6855086317436628,2.1815611736221605,6.1448475717756335,0.9743841197663264,-0.5155871262434557,-0.12624485665881333,5.054601729631194,5.770121023949803,0.0,4.478235741255656,-0.47247971450894716,6.231185061163582,-0.1943263330994997,-0.85461339314365
12417.0,3,9,3649.1,358,405.4555555555555,43.75,15.508062419270823,11.076127647062123,0.0,158,0.11979166666666667,1552.0,5.337916666666666,0.03221649484536082,-0.8956383500049045,0.6170446100373889,0.823056013917603,1.1441200361105064,-0.05171703193992146,-0.10908189348347451,0.16303874547872277,-0.28420896595749123,0.0,1.1288730132983797,-0.04418778881707393,0.44327971918168335,1.1286087457883343,-0.8069444236015108
12418.0,113,1,668.58,113,668.58,0.0,0.0,16.13403350302239,0.0,34,0.0,407.0,3.5644117647058824,0.11793611793611794,0.2050411266015997,-0.42596643235245885,-0.3407593591962874,-0.9351449391056975,-0.7613085223517964,-0.6250327067134245,1.0597707460342625,-0.1033711070169097,0.0,-0.3232982393823971,-0.47247971450894716,-0.3277577214757688,0.14998535639603366,-0.35660723564680796
12420.0,64,1,600.39,64,600.39,0.0,0.0,9.201862041164851,0.0,29,0.0,345.0,4.707241379310345,0.2782608695652174,-0.28526154934129766,-0.42596643235245885,-0.36738577683234963,-1.3509979341489382,-0.7613085223517964,-0.6250327067134245,0.8273782169137193,-0.3512205294204662,0.0,-0.3818535318292026,-0.47247971450894716,-0.3695082204458667,0.7806009186680156,0.4856759569862443
12421.0,16,4,807.04,319,201.76,100.33333333333333,43.54690957270485,11.561200883065126,0.0,32,0.3111111111111111,484.0,4.520222222222222,0.12396694214876033,-0.7655580482241359,-0.03483729145626595,-0.2866943381391064,0.8131349992393555,0.8660212956594366,0.8237661696548194,-0.5311587222756342,-0.26686589791189025,0.0,-0.3467203563611193,0.6398378664183525,-0.275906295335486,0.6774033908864339,-0.3249236570326673
12422.0,96,3,803.5600000000001,325,267.85333333333335,114.0,59.39696961966999,17.520070403299535,0.0,39,0.0,370.0,3.26025641025641,0.06486486486486487,0.034936116580594506,-0.1652136717549969,-0.28805318743333563,0.8640557741426095,1.0876841612357175,1.351095190513875,-0.3059116641829458,-0.05381543069616641,0.0,-0.2647429469355916,-0.47247971450894716,-0.3526733418288917,-0.017848148627873452,-0.6354227274512458
12423.0,1,8,1859.31,354,232.41375,49.857142857142854,35.55009878761976,7.838852929581782,0.0,97,0.0,1339.0,2.9135999999999997,0.040328603435399554,-0.9156507041250228,0.48666822973865786,0.12418966957315639,1.1101728528416703,0.04733614753798102,0.5577135245040215,-0.4266902886412473,-0.3999528815983401,0.0,0.4144984454473525,-0.47247971450894716,0.2998465533650569,-0.20913381735347245,-0.7643265953948541
12424.0,163,2,1760.96,163,880.48,0.0,0.0,62.474226064024606,0.0,30,0.0,740.0,2.780666666666667,0.1945945945945946,0.7053499796045561,-0.29559005205372785,0.08578655805377351,-0.5108051482452477,-0.7613085223517964,-0.6250327067134245,1.78192908187006,1.5534531685379207,0.0,-0.3701424733398415,-0.47247971450894716,-0.10351713829766264,-0.28248668437180074,0.046126252515157895
12425.0,78,1,777.2,78,777.2,0.0,0.0,14.685976941632408,0.0,36,0.0,496.0,2.5644444444444443,0.0967741935483871,-0.14517507050046982,-0.42596643235245885,-0.29834608036318755,-1.2321827927080122,-0.7613085223517964,-0.6250327067134245,1.4299493134645802,-0.1551442035600262,0.0,-0.2998761224036749,-0.47247971450894716,-0.267825553599338,-0.4017985192244149,-0.4677836638304772
12426.0,195,1,582.73,195,582.73,0.0,0.0,11.490219434096032,0.0,30,1.0,258.0,3.9363333333333332,0.09689922480620156,1.0255476455264483,-0.42596643235245885,-0.37428154652662826,-0.23922768209455988,-0.7613085223517964,-0.6250327067134245,0.7671926755694052,-0.2694037334552199,0.0,-0.3701424733398415,3.102826795614516,-0.42809359803293945,0.35521238772585484,-0.46712679877414126
12427.0,22,3,825.8,372,275.26666666666665,174.5,147.78531726798843,17.504324559364463,0.0,26,0.0,533.0,4.589032258064516,0.5403377110694184,-0.7055209858637811,-0.1652136717549969,-0.2793690471161921,1.2629351775514321,2.0689478222624245,4.291761704244976,-0.2806469144755554,-0.05437839979553695,0.0,-0.41698670729728593,-0.47247971450894716,-0.24290993324621513,0.715372899978707,1.8625246128196165
12428.0,26,9,7956.46,284,884.0511111111111,31.875,37.50595190861617,43.42766763742172,0.0,258,0.034013605442176874,3536.0,4.627414965986395,0.020361990950226245,-0.6654962776235446,0.6170446100373889,2.504967823110578,0.5160971456370407,-0.24432043648028748,0.6227844521966043,1.7940994813843816,0.8724719592900799,0.0,2.29997886223449,-0.3508706495387613,1.7792956862248144,0.7365525514581222,-0.8692233249340646
12429.0,9,4,3750.4,366,937.6,118.33333333333333,56.36783953047458,35.84802256740429,0.0,82,0.0,1557.0,3.6307216494845362,0.07707129094412331,-0.8356012876445498,-0.03483729145626595,0.8626110235455998,1.2120144026481783,1.1579675088574652,1.2503165058112915,1.97659488716945,0.6014730864312149,0.0,0.2388325681069359,-0.47247971450894716,0.4466466949050783,0.18657527736019577,-0.5712949653670595
12430.0,43,1,256.4,43,256.4,0.0,0.0,14.033241574593845,0.0,11,0.0,117.0,6.225454545454546,0.20512820512820512,-0.4953912676025394,-0.42596643235245885,-0.5017049057754358,-1.529220646310327,-0.7613085223517964,-0.6250327067134245,-0.34494479367691794,-0.1784817803342064,0.0,-0.5926525846377025,-0.47247971450894716,-0.523042313432678,1.6183538410475375,0.10146569960644698
